0,1
1.0,1.0
0.010841519,-0.003406322
-0.06680172,-0.046142865
0.06617845,0.15547912
0.19348244,0.068074204
0.18571965,0.011646885
0.42945412,-0.012854571
0.28299883,0.13612106
0.2555199,0.01835112
0.27854428,0.018922465
0.35545018,0.09438711
0.26829985,0.12636824
0.36134794,0.21791402
0.36084,0.15413943
0.41001594,0.14408779
0.44494742,0.2623447
0.6387844,0.32261702
0.5576099,0.32310975
0.5884182,0.37437367
0.6561623,0.35495487
0.4696822,0.29615217
0.61476076,0.36539623
0.51932704,0.30944613
0.5358286,0.29462203
0.65131503,0.33630985
0.5077992,0.39910972
0.73838234,0.37311107
0.62913215,0.4664488
0.66817707,0.4315345
0.6052032,0.41704655
0.57414013,0.37294045
0.57691336,0.31067193
0.70355767,0.42896023
0.7123688,0.49473575
0.70483106,0.54277396
0.7332645,0.47000694
0.54753137,0.3809209
0.51306105,0.25781968
0.54935944,0.354563
0.5538343,0.30832475
0.58705235,0.39052713
0.71259737,0.4388246
0.5900445,0.38333267
0.69509035,0.46034923
0.6658249,0.43633
0.7042986,0.5313267
0.6201031,0.39494482
0.48934495,0.20027545
0.518557,0.31505364
0.5284527,0.24999735
0.5467423,0.21535888
0.40637857,0.16898908
0.32901177,0.1995767
0.41774943,0.16592322
0.47965544,0.25594312
0.4423648,0.15612452
0.25248748,0.017462954
0.17781296,0.0034742383
0.17002723,-0.023081413
0.25099733,0.008124647
0.258082,0.03087229
0.2120127,-0.02058439
0.2676116,0.11436564
0.33843148,0.15860623
0.3881327,0.10502341
0.41824135,0.07604403
0.16377825,0.042386744
0.10153379,0.02312615
0.31453845,-0.06376935
0.24113455,0.048458513
0.27194673,0.17636408
0.23371941,-0.04237125
0.3218512,0.09264695
0.33592173,0.08119781
0.30488932,0.024419188
0.16368306,-0.011925186
0.18264431,0.06627483
0.1671509,0.10783935
0.02025047,0.060066957
0.008059405,-0.02170584
0.059425596,-0.06208475
-0.110177904,0.08082175
-0.17529199,0.06344878
-0.22770476,0.13953777
-0.02367626,-0.09260165
-0.06814743,-0.06475081
-0.14386933,-0.025031542
-0.06221459,-0.014395364
0.0441614,-0.05074606
0.101450436,-0.032914873
0.06290561,0.006624378
0.058246452,-0.10742207
-0.08034605,-0.078782745
-0.05894723,0.07303719
0.04723312,0.18232866
0.08791401,-0.011442019
0.052763637,-0.0077750897
-0.021291927,-0.10900915
-0.09154915,-0.00786843
-0.14923802,0.010590027
-0.27773768,0.20094903
-0.21132042,0.14564028
-0.4457139,0.14616384
-0.33189574,0.17697382
-0.25368324,-0.03489929
-0.17681526,0.07247314
-0.2256277,0.011491098
-0.3112485,0.06893712
-0.53079456,0.36244324
-0.6125188,0.32886505
-0.5745581,0.37936315
-0.5672008,0.23847929
-0.52713317,0.2824791
-0.61230046,0.32557333
-0.48662075,0.30128965
-0.46077514,0.18121478
-0.42517978,0.19401082
-0.3774101,0.104713164
-0.4188686,0.23176746
-0.455139,0.20221841
-0.46282712,0.22781512
-0.5327673,0.24566223
-0.42845052,0.33824167
-0.59268713,0.23918429
-0.4818159,0.34872597
-0.54490125,0.25550875
-0.5846322,0.38891643
-0.43337393,0.21385887
-0.4365343,0.24389769
-0.46791914,0.15553863
-0.5317715,0.20216608
-0.32090437,0.15575
-0.29666337,0.07894518
-0.21207473,0.03287193
-0.29269558,0.034457613
-0.24218887,0.11562195
-0.08523283,0.02179137
-0.10929783,0.062077634
0.088474974,0.0064522065
-0.018995345,0.079093225
-0.012967787,0.02320453
0.06903287,0.02960878
0.15658988,-0.011737285
0.1035104,0.0014048027
0.11560908,0.0055652834
0.1261135,-0.04451276
0.12301547,0.03465958
0.2625997,-0.046248052
0.22454707,0.02609875
0.23929386,0.015156123
0.34632885,0.10049553
0.306809,0.21387342
0.390569,0.0797638
0.38130984,0.06173821
0.36633915,0.09818245
0.3489993,0.09502161
0.27803406,0.0043814615
0.25049,0.201158
0.28989938,0.026402574
